BUILDING_NAME,ROOM_NUMBER,ROOM_CAPACITY,ACADEMIC_GROUP_CODE,ACADEMIC_ORGANIZATION_CODE,ACADEMIC_CARRIER_CODE,CAMPUS_CODE#$, 2
0c08448ccf2a95bce14e1139164a5337,d044d48b2d4c09ad1a5c81e32c311b96,84,ENGR,B-CVEN,UGRD,"BLDR"#$, 2
98e9df6cb82daa8496f978d7b2926054,12d58876d4cd7bbc7db703c5065191c6,48,ENGR,B-CVEN,UGRD,"BLDR"#$, 4
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,50,ENGR,B-CVEN,UGRD,"BLDR"#$, 9
71189effb81ef7dfe88c60a711c9e6ad,655c5d065e2a811c59d452c02a32824c,48,ENGR,B-CVEN,UGRD,"BLDR"#$, 1
0c08448ccf2a95bce14e1139164a5337,cbaccd6a04b6a459ba6c5249a9636dc0,48,ENGR,B-CVEN,UGRD,"BLDR"#$, 2
0c08448ccf2a95bce14e1139164a5337,d044d48b2d4c09ad1a5c81e32c311b96,27,ENGR,B-CVEN,UGRD,"BLDR"#$, 7
0c08448ccf2a95bce14e1139164a5337,416065447fd371e17fe39e90c81d03b0,64,ENGR,B-CVEN,UGRD,"BLDR"#$, 1
71189effb81ef7dfe88c60a711c9e6ad,25e46bebdc1af0a3cbd6df46317148ec,48,ENGR,B-CVEN,UGRD,"BLDR"#$, 9
71189effb81ef7dfe88c60a711c9e6ad,2ffa8d1fed94909081c9233eb22b387e,64,ENGR,B-CVEN,UGRD,"BLDR"#$, 5
dbd5bd1d070e38f99e7fa880cfc656dc,77924b7f3016119c636da98600195f9c,25,ENGR,B-CVEN,UGRD,"BLDR"#$, 8
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,30,ENGR,B-CVEN,GRAD,"BLDR"#$, 5
0c08448ccf2a95bce14e1139164a5337,5122a37979dc05057e0ad3b6cf30b711,28,ARSC,B-ARSC,UGRD,"BLDR"#$, 4
f61eca728238d759594e9d0f0c0577bf,80ac590b4fad46f56337eace0e5ada6c,22,ARSC,B-ARSC,UGRD,"BLDR"#$, 3
0c08448ccf2a95bce14e1139164a5337,6c380ca3a4ce7ac35adc90de1fe234f4,20,ARSC,B-ARSC,UGRD,"BLDR"#$, 7
0c08448ccf2a95bce14e1139164a5337,5122a37979dc05057e0ad3b6cf30b711,30,ARSC,B-ARSC,UGRD,"BLDR"#$, 1
0c08448ccf2a95bce14e1139164a5337,6c380ca3a4ce7ac35adc90de1fe234f4,24,ARSC,B-ARSC,UGRD,"BLDR"#$, 9
0c08448ccf2a95bce14e1139164a5337,655c5d065e2a811c59d452c02a32824c,20,ARSC,B-ARSC,UGRD,"BLDR"#$, 4
e55347b37413441eed9d27ab981b580b,f1c6167658063e0aa39ad2e85242bcb1,13,ARSC,B-ARSC,UGRD,"BLDR"#$, 6
530caf54bd16b77742e7edeaa9d58390,80ac590b4fad46f56337eace0e5ada6c,18,ARSC,B-ARSC,UGRD,"BLDR"#$, 3
6050c8e5f65ad635785d3f72dd095b38,1db34c4642813bf1a8df003754b86579,15,ARSC,B-ARSC,UGRD,"BLDR"#$, 5
e55347b37413441eed9d27ab981b580b,f1c6167658063e0aa39ad2e85242bcb1,15,ARSC,B-ARSC,UGRD,"BLDR"#$, 1
0c08448ccf2a95bce14e1139164a5337,ab432a82c7736817b54a4214206591b8,46,ARSC,B-ARSC,UGRD,"BLDR"#$, 6
0c08448ccf2a95bce14e1139164a5337,655c5d065e2a811c59d452c02a32824c,23,ARSC,B-ARSC,UGRD,"BLDR"#$, 4
0c08448ccf2a95bce14e1139164a5337,ab432a82c7736817b54a4214206591b8,23,ARSC,B-ARSC,UGRD,"BLDR"#$, 3
0c08448ccf2a95bce14e1139164a5337,6c380ca3a4ce7ac35adc90de1fe234f4,30,ARSC,B-ARSC,UGRD,"BLDR"#$, 10
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,50,ARSC,B-ARSC,UGRD,"BLDR"#$, 6
0c08448ccf2a95bce14e1139164a5337,22ac24603d303e389bb1c136f6db0505,30,ARSC,B-ARSC,UGRD,"BLDR"#$, 1
6e39515d4c535859835ca3848661311c,eba21e6609acfe0a10af27e1133b4912,25,ARSC,B-ARSC,UGRD,"BLDR"#$, 1
2ee02a9efb3d14b223f133a168a97faa,2e3c7821ee5b720b54990b0fd5f0889b,25,ARSC,B-ARSC,UGRD,"BLDR"#$, 9
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,25,ARSC,B-ARSC,UGRD,"BLDR"#$, 2
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,999,ARSC,B-ARSC,UGRD,"BLDR"#$, 9
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,50,ARSC,B-AAAH,GRAD,"BLDR"#$, 5
ee15b4985cdf7c138fdc9da5564cd76f,a298c941d8ef7ed99f092520c57145b2,43,ARSC,B-AAAH,UGRD,"CEPS"#$, 7
6579e719c06d2c1e07d133673fec5c81,cc6c31561dd2d530d12df7b51acfdb4d,375,ARSC,B-AAAH,UGRD,"BLDR"#$, 6
ef3f02d36c76920a0e17f84209127a1d,4134a298ddbe4dbcaf3bc5af265720a2,25,ARSC,B-AAAH,UGRD,"BLDR"#$, 6
448c988221e4f34b8dead4f7f5cb4a92,9bc223c379de42418f4f57748f6f4091,19,ARSC,B-AAAH,UGRD,"BLDR"#$, 10
9b76501e540d93c0f92e5bcb695611e8,655c5d065e2a811c59d452c02a32824c,120,ARSC,B-AAAH,UGRD,"BLDR"#$, 6
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,50,ARSC,B-AAAH,UGRD,"BLDR"#$, 7
ef3f02d36c76920a0e17f84209127a1d,e2be075ee1ecbe70dea4a0d09526cacb,20,ARSC,B-AAAH,UGRD,"BLDR"#$, 4
ef3f02d36c76920a0e17f84209127a1d,b66ae990c710829316a4b46d58ef4ba1,18,ARSC,B-AAAH,UGRD,"BLDR"#$, 3
ef3f02d36c76920a0e17f84209127a1d,faa11fbe2a9d83bbe7ec76170db9025e,18,ARSC,B-AAAH,UGRD,"BLDR"#$, 3
ef3f02d36c76920a0e17f84209127a1d,4134a298ddbe4dbcaf3bc5af265720a2,18,ARSC,B-AAAH,UGRD,"BLDR"#$, 9
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,99,ARSC,B-AAAH,UGRD,"BLDR"#$, 4
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,5,ARSC,B-AAAH,GRAD,"BLDR"#$, 6
ef3f02d36c76920a0e17f84209127a1d,b66ae990c710829316a4b46d58ef4ba1,18,ARSC,B-AAAH,GRAD,"BLDR"#$, 8
ef3f02d36c76920a0e17f84209127a1d,faa11fbe2a9d83bbe7ec76170db9025e,18,ARSC,B-AAAH,GRAD,"BLDR"#$, 4
ef3f02d36c76920a0e17f84209127a1d,afd90e6e0fda00ce46ff19d8ea2145cf,20,ARSC,B-AAAH,UGRD,"BLDR"#$, 9
ef3f02d36c76920a0e17f84209127a1d,fe3318a167fcac5aac4320f07ed3a7ea,23,ARSC,B-AAAH,UGRD,"BLDR"#$, 4
ef3f02d36c76920a0e17f84209127a1d,d70a36fdac9fc8b1d7779bca6d97d70c,23,ARSC,B-AAAH,UGRD,"BLDR"#$, 7
ef3f02d36c76920a0e17f84209127a1d,d70a36fdac9fc8b1d7779bca6d97d70c,18,ARSC,B-AAAH,UGRD,"CEPS"#$, 2
ef3f02d36c76920a0e17f84209127a1d,fd4993dfff916e7be83ab7b6ec7d24f5,18,ARSC,B-AAAH,UGRD,"CEPS"#$, 7
ef3f02d36c76920a0e17f84209127a1d,c4a8be3033da59b8b2527ad107f312f3,20,ARSC,B-AAAH,UGRD,"BLDR"#$, 7
ef3f02d36c76920a0e17f84209127a1d,0d2114041e88b48c2cb44b3ef4e5ce6a,20,ARSC,B-AAAH,UGRD,"BLDR"#$, 4
448c988221e4f34b8dead4f7f5cb4a92,f083af7716e882a3a8a6be9a64aabd25,18,ARSC,B-AAAH,UGRD,"BLDR"#$, 6
ef3f02d36c76920a0e17f84209127a1d,0eb3602dab7a976bc04c01ab8f28c231,20,ARSC,B-AAAH,UGRD,"BLDR"#$, 10
ef3f02d36c76920a0e17f84209127a1d,94b1d1998e7c0f2902843a4bd9cea1b5,20,ARSC,B-AAAH,UGRD,"BLDR"#$, 3
448c988221e4f34b8dead4f7f5cb4a92,f083af7716e882a3a8a6be9a64aabd25,25,ARSC,B-AAAH,UGRD,"BLDR"#$, 10
ef3f02d36c76920a0e17f84209127a1d,0eb3602dab7a976bc04c01ab8f28c231,15,ARSC,B-AAAH,UGRD,"CEPS"#$, 9
ef3f02d36c76920a0e17f84209127a1d,fd4993dfff916e7be83ab7b6ec7d24f5,18,ARSC,B-AAAH,UGRD,"BLDR"#$, 8
ef3f02d36c76920a0e17f84209127a1d,ef6dbce5f61ba6bbd1136cd724efd25c,20,ARSC,B-AAAH,UGRD,"BLDR"#$, 1
ef3f02d36c76920a0e17f84209127a1d,ef6dbce5f61ba6bbd1136cd724efd25c,20,ARSC,B-AAAH,UGRD,"CEPS"#$, 1
ef3f02d36c76920a0e17f84209127a1d,08c3e57b1a9d186a81ea2da87abc9b68,20,ARSC,B-AAAH,UGRD,"BLDR"#$, 10
ef3f02d36c76920a0e17f84209127a1d,e93795bbbe6cc79b7154da8c6af90ac9,12,ARSC,B-AAAH,UGRD,"BLDR"#$, 3
ef3f02d36c76920a0e17f84209127a1d,65590d79d9de881def1f0a1ba45a20eb,18,ARSC,B-AAAH,UGRD,"BLDR"#$, 1
ef3f02d36c76920a0e17f84209127a1d,c4a8be3033da59b8b2527ad107f312f3,18,ARSC,B-AAAH,UGRD,"BLDR"#$, 6
ef3f02d36c76920a0e17f84209127a1d,faa11fbe2a9d83bbe7ec76170db9025e,12,ARSC,B-AAAH,UGRD,"BLDR"#$, 6
ef3f02d36c76920a0e17f84209127a1d,11c76d186398dd14e341413f0a25ad76,12,ARSC,B-AAAH,UGRD,"BLDR"#$, 3
ef3f02d36c76920a0e17f84209127a1d,a49438f945f3063e470c3bcb9fc2ce73,20,ARSC,B-AAAH,UGRD,"BLDR"#$, 10
ef3f02d36c76920a0e17f84209127a1d,a49438f945f3063e470c3bcb9fc2ce73,10,ARSC,B-AAAH,UGRD,"CEPS"#$, 8
ef3f02d36c76920a0e17f84209127a1d,94b1d1998e7c0f2902843a4bd9cea1b5,1,ARSC,B-AAAH,UGRD,"CEPS"#$, 3
ef3f02d36c76920a0e17f84209127a1d,faa11fbe2a9d83bbe7ec76170db9025e,15,ARSC,B-AAAH,GRAD,"BLDR"#$, 7
ef3f02d36c76920a0e17f84209127a1d,0eb3602dab7a976bc04c01ab8f28c231,12,ARSC,B-AAAH,GRAD,"BLDR"#$, 3
6579e719c06d2c1e07d133673fec5c81,cc6c31561dd2d530d12df7b51acfdb4d,250,ENGR,B-ASEN,UGRD,"BLDR"#$, 10
b01bfeb1388a68372d8db0a97d21c593,d89f08029c34f8456d232a9c00dc1093,135,ENGR,B-ASEN,UGRD,"BLDR"#$, 5
ff180ce772eec022440861d1e825d9fa,12a96eced16f3a3bf8305b5b95085d17,45,ENGR,B-ASEN,UGRD,"BLDR"#$, 4
530caf54bd16b77742e7edeaa9d58390,9bc223c379de42418f4f57748f6f4091,135,ENGR,B-ASEN,UGRD,"BLDR"#$, 2
71189effb81ef7dfe88c60a711c9e6ad,ab432a82c7736817b54a4214206591b8,152,ENGR,B-ASEN,UGRD,"BLDR"#$, 3
71189effb81ef7dfe88c60a711c9e6ad,563114b4542958942fc7129c769f4337,106,ENGR,B-ASEN,UGRD,"BLDR"#$, 3
ff180ce772eec022440861d1e825d9fa,371aeda1d3282ed472ebb4ebc7f0db3c,53,ENGR,B-ASEN,UGRD,"BLDR"#$, 7
406fdd6674e94cd35a7bc81c96575136,cc6c31561dd2d530d12df7b51acfdb4d,106,ENGR,B-ASEN,UGRD,"BLDR"#$, 4
ff180ce772eec022440861d1e825d9fa,12a96eced16f3a3bf8305b5b95085d17,53,ENGR,B-ASEN,UGRD,"BLDR"#$, 3
71189effb81ef7dfe88c60a711c9e6ad,563114b4542958942fc7129c769f4337,90,ENGR,B-ASEN,UGRD,"BLDR"#$, 7
ff180ce772eec022440861d1e825d9fa,12a96eced16f3a3bf8305b5b95085d17,90,ENGR,B-ASEN,UGRD,"BLDR"#$, 8
e55347b37413441eed9d27ab981b580b,f1c6167658063e0aa39ad2e85242bcb1,106,ENGR,B-ASEN,UGRD,"BLDR"#$, 3
71189effb81ef7dfe88c60a711c9e6ad,25e46bebdc1af0a3cbd6df46317148ec,48,ENGR,B-ASEN,UGRD,"BLDR"#$, 9
98e9df6cb82daa8496f978d7b2926054,ab9650ee4145546de4872870bbbca320,36,ENGR,B-ASEN,UGRD,"BLDR"#$, 4
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,30,ENGR,B-ASEN,UGRD,"BLDR"#$, 8
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,50,ENGR,B-ASEN,UGRD,"BLDR"#$, 8
d9261e4e873a03f4fe01d4650dc53271,d214698cd343294579bc330b1598d311,77,ENGR,B-ASEN,GRAD,"BLDR"#$, 8
65eb1e07fd913f23f21d0d593d535802,2ce048fc1e50ea9922ca9bb0d5938eeb,35,ENGR,B-ASEN,GRAD,"BLDR"#$, 5
65eb1e07fd913f23f21d0d593d535802,2ce048fc1e50ea9922ca9bb0d5938eeb,35,ENGR,B-ASEN,GRAD,"CEPS"#$, 4
71189effb81ef7dfe88c60a711c9e6ad,109ae3b6aae18ca56cec07acd44a2c58,27,ENGR,B-ASEN,GRAD,"BLDR"#$, 2
0c08448ccf2a95bce14e1139164a5337,d7e6ee6e508dd3e99dceff234c5a9eb9,46,ENGR,B-ASEN,GRAD,"BLDR"#$, 10
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,35,ENGR,B-ASEN,GRAD,"BLDR"#$, 1
65eb1e07fd913f23f21d0d593d535802,2ce048fc1e50ea9922ca9bb0d5938eeb,10,ENGR,B-ASEN,GRAD,"BLDR"#$, 7
d9261e4e873a03f4fe01d4650dc53271,0d2edc7ed09903731770cffb8abb8894,94,ENGR,B-ASEN,GRAD,"BLDR"#$, 1
d9261e4e873a03f4fe01d4650dc53271,834b78154253315aeb12c085e1d68d56,27,ENGR,B-ASEN,GRAD,"BLDR"#$, 5
d9261e4e873a03f4fe01d4650dc53271,834b78154253315aeb12c085e1d68d56,30,ENGR,B-ASEN,GRAD,"BLDR"#$, 10
71189effb81ef7dfe88c60a711c9e6ad,655c5d065e2a811c59d452c02a32824c,48,ENGR,B-ASEN,GRAD,"BLDR"#$, 2
e55347b37413441eed9d27ab981b580b,f1c6167658063e0aa39ad2e85242bcb1,27,ENGR,B-ASEN,GRAD,"BLDR"#$, 6
71189effb81ef7dfe88c60a711c9e6ad,a49438f945f3063e470c3bcb9fc2ce73,48,ENGR,B-ASEN,GRAD,"BLDR"#$, 5
d9261e4e873a03f4fe01d4650dc53271,0d2edc7ed09903731770cffb8abb8894,36,ENGR,B-ASEN,GRAD,"BLDR"#$, 5
65eb1e07fd913f23f21d0d593d535802,2ce048fc1e50ea9922ca9bb0d5938eeb,30,ENGR,B-ASEN,GRAD,"BLDR"#$, 4
6e72c0f3d7c256d957b8dba71503c42c,43909c7446d07f788dd92e6edcb070e6,35,ENGR,B-ASEN,GRAD,"BLDR"#$, 8
d9261e4e873a03f4fe01d4650dc53271,d214698cd343294579bc330b1598d311,27,ENGR,B-ASEN,GRAD,"BLDR"#$, 10
65eb1e07fd913f23f21d0d593d535802,2ce048fc1e50ea9922ca9bb0d5938eeb,27,ENGR,B-ASEN,GRAD,"BLDR"#$, 2
71189effb81ef7dfe88c60a711c9e6ad,655c5d065e2a811c59d452c02a32824c,27,ENGR,B-ASEN,GRAD,"BLDR"#$, 2
71189effb81ef7dfe88c60a711c9e6ad,02d40a9660da09df9a3741f175e6489d,27,ENGR,B-ASEN,GRAD,"BLDR"#$, 8
71189effb81ef7dfe88c60a711c9e6ad,80ac590b4fad46f56337eace0e5ada6c,27,ENGR,B-ASEN,GRAD,"BLDR"#$, 2
5207023a584d820f5c4f29fb66785d1f,d93ac37bbece66ac4b842940bb343ef4,42,ARSC,B-ASIA,UGRD,"BLDR"#$, 4
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,50,ARSC,B-ASIA,UGRD,"BLDR"#$, 2
9b76501e540d93c0f92e5bcb695611e8,92875547e60315d34cd29b3a8572d1bc,19,ARSC,B-ASIA,UGRD,"BLDR"#$, 8
c83d5f85c7408463699185856a1f421b,08cae572dc9353c1446f62d0e97632b3,19,ARSC,B-ASIA,UGRD,"BLDR"#$, 1
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,15,ARSC,B-ASIA,UGRD,"BLDR"#$, 10
b01bfeb1388a68372d8db0a97d21c593,d89f08029c34f8456d232a9c00dc1093,215,ARSC,B-ASPS,UGRD,"BLDR"#$, 3
b01bfeb1388a68372d8db0a97d21c593,09960e06e2bfa6ecf47af5a565dcbc68,215,ARSC,B-ASPS,UGRD,"BLDR"#$, 6
b405712d785647b1d503a863be07ec49,4cc8d498219166bb96c29757811d28b2,24,ARSC,B-ASPS,UGRD,"BLDR"#$, 5
b405712d785647b1d503a863be07ec49,4cc8d498219166bb96c29757811d28b2,36,ARSC,B-ASPS,UGRD,"BLDR"#$, 5
b405712d785647b1d503a863be07ec49,2b20170ed9bf0b6731dffdd7ba24ac55,22,ARSC,B-ASPS,UGRD,"BLDR"#$, 6
b01bfeb1388a68372d8db0a97d21c593,9f40ac4a26af5aa0baa9184954b8995c,117,ARSC,B-ASPS,UGRD,"BLDR"#$, 4
b01bfeb1388a68372d8db0a97d21c593,155f91a129e3d6684bebc0b1a07c0d1c,37,ARSC,B-ASPS,UGRD,"BLDR"#$, 6
df088f528be1e00b78e132ae2da0283a,36c264482ac8dae4088cb99fa3d7aca9,169,ARSC,B-ASPS,UGRD,"BLDR"#$, 7
b01bfeb1388a68372d8db0a97d21c593,155f91a129e3d6684bebc0b1a07c0d1c,16,ARSC,B-ASPS,UGRD,"BLDR"#$, 1
b01bfeb1388a68372d8db0a97d21c593,ca7784e920e355420e5ae35d2c08e474,74,ARSC,B-ASPS,UGRD,"BLDR"#$, 7
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,5,ARSC,B-ASPS,UGRD,"BLDR"#$, 1
b405712d785647b1d503a863be07ec49,2b20170ed9bf0b6731dffdd7ba24ac55,24,ARSC,B-ASPS,UGRD,"BLDR"#$, 6
b405712d785647b1d503a863be07ec49,2b20170ed9bf0b6731dffdd7ba24ac55,36,ARSC,B-ASPS,UGRD,"BLDR"#$, 7
b01bfeb1388a68372d8db0a97d21c593,155f91a129e3d6684bebc0b1a07c0d1c,37,ARSC,B-ASPS,GRAD,"BLDR"#$, 3
e55347b37413441eed9d27ab981b580b,f1c6167658063e0aa39ad2e85242bcb1,25,ARSC,B-ASPS,GRAD,"BLDR"#$, 3
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,10,ARSC,B-ASPS,GRAD,"BLDR"#$, 9
406fdd6674e94cd35a7bc81c96575136,cc6c31561dd2d530d12df7b51acfdb4d,149,ENGR,B-ATLS,UGRD,"BLDR"#$, 4
406fdd6674e94cd35a7bc81c96575136,a0fd0c90551a6d05435f9dde18074afd,30,ENGR,B-ATLS,UGRD,"BLDR"#$, 1
406fdd6674e94cd35a7bc81c96575136,a0fd0c90551a6d05435f9dde18074afd,25,ENGR,B-ATLS,UGRD,"BLDR"#$, 7
406fdd6674e94cd35a7bc81c96575136,cbaccd6a04b6a459ba6c5249a9636dc0,25,ENGR,B-ATLS,UGRD,"BLDR"#$, 8
406fdd6674e94cd35a7bc81c96575136,248d2a4a4e9a99a922edcd60f8236b1d,30,ENGR,B-ATLS,UGRD,"BLDR"#$, 7
406fdd6674e94cd35a7bc81c96575136,248d2a4a4e9a99a922edcd60f8236b1d,25,ENGR,B-ATLS,UGRD,"BLDR"#$, 1
e55347b37413441eed9d27ab981b580b,f1c6167658063e0aa39ad2e85242bcb1,20,ENGR,B-ATLS,UGRD,"BLDR"#$, 5
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,999,ENGR,B-ATLS,UGRD,"BLDR"#$, 5
406fdd6674e94cd35a7bc81c96575136,2ffa8d1fed94909081c9233eb22b387e,15,ENGR,B-ATLS,GRAD,"BLDR"#$, 4
406fdd6674e94cd35a7bc81c96575136,2ffa8d1fed94909081c9233eb22b387e,20,ENGR,B-ATLS,GRAD,"BLDR"#$, 2
406fdd6674e94cd35a7bc81c96575136,2ffa8d1fed94909081c9233eb22b387e,18,ENGR,B-ATLS,GRAD,"BLDR"#$, 8
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,10,ENGR,B-ATLS,GRAD,"BLDR"#$, 8
406fdd6674e94cd35a7bc81c96575136,2ffa8d1fed94909081c9233eb22b387e,10,ENGR,B-ATLS,GRAD,"BLDR"#$, 9
406fdd6674e94cd35a7bc81c96575136,792008721a3998d707c8d9c49c38f8fb,20,ENGR,B-ATLS,GRAD,"BLDR"#$, 10
b01bfeb1388a68372d8db0a97d21c593,09960e06e2bfa6ecf47af5a565dcbc68,342,ARSC,B-ATOC,UGRD,"BLDR"#$, 3
530caf54bd16b77742e7edeaa9d58390,9bc223c379de42418f4f57748f6f4091,491,ARSC,B-ATOC,UGRD,"BLDR"#$, 2
b9964cff81e012e78c66228f5a17c8e7,fc6dff3f0674ad10d7d64dd55e2f851f,18,ARSC,B-ATOC,UGRD,"BLDR"#$, 1
3c28af74ad7ad27d6ce78f738cc0859b,daefdacb33c3394ca24236f7922645b9,109,ARSC,B-ATOC,UGRD,"BLDR"#$, 10
ee15b4985cdf7c138fdc9da5564cd76f,e42ad968a7a7c59b0909b29fa7d7cb59,27,ARSC,B-ATOC,UGRD,"BLDR"#$, 6
0e96ade5995633e969f8c72313428776,54c9811caab2d6b124b5918d7c88c669,27,ARSC,B-ATOC,UGRD,"BLDR"#$, 2
c83d5f85c7408463699185856a1f421b,792008721a3998d707c8d9c49c38f8fb,23,ARSC,B-ATOC,UGRD,"BLDR"#$, 9
ee15b4985cdf7c138fdc9da5564cd76f,23ce805a432f2eeec0806c7c7bc98d1d,23,ARSC,B-ATOC,UGRD,"BLDR"#$, 8
b9964cff81e012e78c66228f5a17c8e7,8c12409d743cdcdb57fe377e4b2ccd83,18,ARSC,B-ATOC,UGRD,"BLDR"#$, 6
c83d5f85c7408463699185856a1f421b,32254e9dd7690ac24ba8809fc4734466,23,ARSC,B-ATOC,UGRD,"BLDR"#$, 5
96177109ecac821385682fe5f4f1d61d,4e889f002900598f62d97fd1665d8fd0,40,ARSC,B-ATOC,GRAD,"BLDR"#$, 7
e55347b37413441eed9d27ab981b580b,f1c6167658063e0aa39ad2e85242bcb1,12,ARSC,B-ATOC,GRAD,"BLDR"#$, 8
96177109ecac821385682fe5f4f1d61d,4e889f002900598f62d97fd1665d8fd0,18,ARSC,B-ATOC,GRAD,"BLDR"#$, 4
101f52715d03a212badb72ab7ca13931,9bc223c379de42418f4f57748f6f4091,30,BUSN,B-BADM,UGRD,"BLDR"#$, 7
af517546ad5e7f489cefa84ee2e43e0d,c62971df3e3b740ba87d214ca5f7cb69,20,BUSN,B-BADM,UGRD,"BLDR"#$, 1
af517546ad5e7f489cefa84ee2e43e0d,3727b4ba46bc962e61cabdbe24bfe568,30,BUSN,B-BADM,UGRD,"BLDR"#$, 6
af517546ad5e7f489cefa84ee2e43e0d,39db53e2a487c4953992b5b28fbf0fe1,30,BUSN,B-BADM,UGRD,"BLDR"#$, 2
af517546ad5e7f489cefa84ee2e43e0d,72432eeaa7ade06d843f9f13fdf5c5ea,30,BUSN,B-BADM,UGRD,"BLDR"#$, 1
101f52715d03a212badb72ab7ca13931,0e054858ea1c8c7dd319314d9248f5e4,25,BUSN,B-BADM,UGRD,"BLDR"#$, 9
af517546ad5e7f489cefa84ee2e43e0d,6d76e88e79ff7e1c61f664f0605738e1,50,BUSN,B-BADM,UGRD,"BLDR"#$, 8
af517546ad5e7f489cefa84ee2e43e0d,6d76e88e79ff7e1c61f664f0605738e1,52,BUSN,B-BADM,UGRD,"BLDR"#$, 7
101f52715d03a212badb72ab7ca13931,9bc223c379de42418f4f57748f6f4091,40,BUSN,B-BADM,UGRD,"BLDR"#$, 7
af517546ad5e7f489cefa84ee2e43e0d,9fa33cfdb8bfd7ce4078a50d1dbc78ec,39,BUSN,B-BADM,UGRD,"BLDR"#$, 8
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,999,BUSN,B-BUSN,UGRD,"BLDR"#$, 9
e55347b37413441eed9d27ab981b580b,f1c6167658063e0aa39ad2e85242bcb1,15,BUSN,B-BADM,GRAD,"BLDR"#$, 3
b9964cff81e012e78c66228f5a17c8e7,1c5122fceea2f99caa89a07628e1259a,18,ARSC,B-BAKR,UGRD,"BLDR"#$, 1
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,160,BUSN,B-BADM,UGRD,"BLDR"#$, 1
0c08448ccf2a95bce14e1139164a5337,a49438f945f3063e470c3bcb9fc2ce73,160,BUSN,B-BADM,UGRD,"BLDR"#$, 10
e55347b37413441eed9d27ab981b580b,f1c6167658063e0aa39ad2e85242bcb1,160,BUSN,B-BADM,UGRD,"BLDR"#$, 2
530caf54bd16b77742e7edeaa9d58390,af607a14079e91c8aa079fc2f3c00c4e,193,BUSN,B-BCOR,UGRD,"BLDR"#$, 3
af517546ad5e7f489cefa84ee2e43e0d,39db53e2a487c4953992b5b28fbf0fe1,30,BUSN,B-BCOR,UGRD,"BLDR"#$, 7
af517546ad5e7f489cefa84ee2e43e0d,516a61e3f29bb0e00608b661fe4c7300,30,BUSN,B-BCOR,UGRD,"BLDR"#$, 10
b01bfeb1388a68372d8db0a97d21c593,d89f08029c34f8456d232a9c00dc1093,200,BUSN,B-BCOR,UGRD,"BLDR"#$, 4
af517546ad5e7f489cefa84ee2e43e0d,298595c7416d412f5b4675feec9b1d95,42,BUSN,B-BCOR,UGRD,"CEPS"#$, 1
af517546ad5e7f489cefa84ee2e43e0d,017c9cf0ba35fd7885620b53a9b291dc,30,BUSN,B-BCOR,UGRD,"BLDR"#$, 8
af517546ad5e7f489cefa84ee2e43e0d,e661341dc42e61bf11354669d70e0dfc,30,BUSN,B-BCOR,UGRD,"BLDR"#$, 10
101f52715d03a212badb72ab7ca13931,eba21e6609acfe0a10af27e1133b4912,141,BUSN,B-BCOR,UGRD,"BLDR"#$, 4
af517546ad5e7f489cefa84ee2e43e0d,516a61e3f29bb0e00608b661fe4c7300,70,BUSN,B-BCOR,UGRD,"BLDR"#$, 7
af517546ad5e7f489cefa84ee2e43e0d,6bbe003f5932bcfd29d48e2c9fbfd6e1,70,BUSN,B-BCOR,UGRD,"BLDR"#$, 2
101f52715d03a212badb72ab7ca13931,eba21e6609acfe0a10af27e1133b4912,70,BUSN,B-BCOR,UGRD,"BLDR"#$, 8
101f52715d03a212badb72ab7ca13931,eba21e6609acfe0a10af27e1133b4912,45,BUSN,B-BCOR,UGRD,"BLDR"#$, 9
af517546ad5e7f489cefa84ee2e43e0d,6bbe003f5932bcfd29d48e2c9fbfd6e1,40,BUSN,B-BCOR,UGRD,"BLDR"#$, 8
af517546ad5e7f489cefa84ee2e43e0d,516a61e3f29bb0e00608b661fe4c7300,40,BUSN,B-BCOR,UGRD,"BLDR"#$, 5
